tr_id,dates,action,reward
51847135,2019-07-02,2,0.0
51849674,2019-07-02,2,0.0
51850781,2019-07-02,3,0.0
51854811,2019-07-02,2,0.0
51855175,2019-07-02,1,96421.67
51884007,2019-07-02,3,0.0
51884299,2019-07-02,1,99256.055
51886008,2019-07-02,1,0.0
51893864,2019-07-02,3,98605.95
51895692,2019-07-02,2,98230.73
51898586,2019-07-02,2,0.0
51899452,2019-07-02,2,98889.92
51906873,2019-07-02,1,96184.785
51909000,2019-07-02,3,97821.2
51915290,2019-07-02,2,98253.915
51944878,2019-07-02,3,97822.44
51963472,2019-07-02,3,98189.975
51999243,2019-07-02,2,98461.05
52003360,2019-07-02,2,0.0
52007639,2019-07-02,2,97026.68
52009588,2019-07-03,2,98459.85
52014819,2019-07-03,3,97815.35
52028133,2019-07-03,3,97070.92
52038099,2019-07-03,3,0.0
52061918,2019-07-03,2,96952.08
52074439,2019-07-03,2,0.0
52078517,2019-07-03,1,0.0
52083327,2019-07-03,1,96718.28
52089734,2019-07-03,2,0.0
52090404,2019-07-03,1,0.0
52101594,2019-07-03,1,96246.42
52101942,2019-07-03,3,0.0
52102672,2019-07-03,2,97456.175
52111306,2019-07-03,1,0.0
52113029,2019-07-03,1,99238.105
52113704,2019-07-03,1,0.0
52121884,2019-07-03,1,0.0
52124193,2019-07-03,1,98994.69
52140373,2019-07-03,3,0.0
52167970,2019-07-03,1,0.0
52177216,2019-07-03,3,0.0
52178456,2019-07-04,1,96321.26
52180576,2019-07-04,1,99148.925
52197552,2019-07-04,2,0.0
52203171,2019-07-04,1,97102.26
52217326,2019-07-04,3,98715.37
52217558,2019-07-04,1,96628.61
52223295,2019-07-04,1,98764.44
52237407,2019-07-04,2,97701.75
52275074,2019-07-04,2,99261.82
52276019,2019-07-04,3,97176.89
52276844,2019-07-04,1,0.0
52282232,2019-07-04,3,0.0
52286693,2019-07-04,3,98455.15
52303037,2019-07-04,1,0.0
52308495,2019-07-04,3,96753.22
52336756,2019-07-04,1,96873.635
52340612,2019-07-04,2,95914.38
52345711,2019-07-04,2,96388.125
52346959,2019-07-04,1,0.0
52356120,2019-07-04,3,0.0
52367710,2019-07-04,3,97312.66
52377721,2019-07-05,3,98325.73
52380733,2019-07-05,1,0.0
52386606,2019-07-05,1,95981.575
52388536,2019-07-05,1,0.0
52394378,2019-07-05,2,0.0
52394399,2019-07-05,1,97079.52
52406117,2019-07-05,3,0.0
52407173,2019-07-05,3,0.0
52409751,2019-07-05,1,97292.085
52423149,2019-07-05,3,96982.88
52445904,2019-07-05,1,0.0
52446340,2019-07-05,1,96090.5
52447111,2019-07-05,2,98206.325
52469343,2019-07-05,3,96056.4
52496546,2019-07-05,2,99262.475
52497284,2019-07-05,3,0.0
52500353,2019-07-05,1,0.0
52512894,2019-07-05,2,98813.14
52513404,2019-07-05,2,0.0
52542203,2019-07-05,3,96948.64
52545115,2019-07-05,2,0.0
52568715,2019-07-05,1,96960.4
52582438,2019-07-05,1,98632.855
52587080,2019-07-05,1,98862.15
52587818,2019-07-05,1,0.0
52589356,2019-07-05,3,98500.12
52609234,2019-07-05,3,97168.55
52647235,2019-07-05,1,98404.28
52660834,2019-07-05,1,0.0
52670020,2019-07-05,2,97920.44
52671901,2019-07-05,2,98434.365
52680507,2019-07-05,3,0.0
52691019,2019-07-05,2,0.0
52700273,2019-07-06,3,98869.04
52708480,2019-07-06,1,96922.38
52720210,2019-07-06,1,0.0
52739753,2019-07-06,2,0.0
52747674,2019-07-06,1,98524.32
52763257,2019-07-06,3,98310.16
52779924,2019-07-06,1,0.0
52782138,2019-07-06,2,97412.53
52783326,2019-07-06,3,96521.8
52814224,2019-07-06,1,96670.67
52814635,2019-07-06,1,99104.65
52815912,2019-07-06,2,96768.725
52816775,2019-07-06,2,98288.96
52845822,2019-07-06,3,0.0
52847974,2019-07-06,1,0.0
52848879,2019-07-06,3,97285.025
52848911,2019-07-06,1,97733.16
52849986,2019-07-06,2,0.0
52850228,2019-07-06,3,97273.1
52850634,2019-07-06,1,98863.415
52857939,2019-07-06,3,96586.48
52861991,2019-07-06,2,95930.475
52863968,2019-07-06,1,99140.58
52877266,2019-07-06,1,0.0
52890791,2019-07-07,3,96161.7
52891953,2019-07-07,2,0.0
52900368,2019-07-07,3,0.0
52900523,2019-07-07,3,97916.94
52909044,2019-07-07,3,98232.0
52914300,2019-07-07,1,97114.065
52923733,2019-07-07,1,96116.15
52925239,2019-07-07,3,98576.24
52926273,2019-07-07,1,0.0
52930385,2019-07-07,3,96323.35
52955295,2019-07-07,1,96890.54
52964563,2019-07-07,3,0.0
52986440,2019-07-07,1,0.0
52992618,2019-07-07,1,0.0
53009801,2019-07-07,1,0.0
53009965,2019-07-07,1,97292.66
53014639,2019-07-07,2,97435.66
53038661,2019-07-07,2,0.0
53039109,2019-07-07,1,96267.91
53039249,2019-07-07,3,97724.35
53040087,2019-07-07,1,98375.2
53056880,2019-07-07,3,0.0
53063125,2019-07-07,1,98692.26
53066500,2019-07-07,1,0.0
53073780,2019-07-07,2,98809.4
53074331,2019-07-07,1,0.0
53088514,2019-07-07,2,0.0
53090581,2019-07-07,2,99044.61
53090638,2019-07-07,2,96444.44
53099647,2019-07-07,2,98626.625
53104593,2019-07-07,1,97479.34
53108330,2019-07-07,1,96366.62
53114162,2019-07-07,1,0.0
53116273,2019-07-07,3,99221.32
53116616,2019-07-07,3,0.0
53126166,2019-07-08,1,96296.325
53129056,2019-07-08,3,97640.4
53147063,2019-07-08,2,98105.475
53164402,2019-07-08,1,0.0
53181565,2019-07-08,1,98785.45
53206257,2019-07-08,1,0.0
53228485,2019-07-08,2,0.0
53243533,2019-07-08,3,97747.47
53244656,2019-07-08,2,0.0
53247111,2019-07-08,2,97445.6
53256947,2019-07-08,2,96184.665
53260380,2019-07-08,1,97552.73
53260415,2019-07-08,2,0.0
53273417,2019-07-08,1,98728.3
53284607,2019-07-08,2,99157.7
53296541,2019-07-08,3,97439.45
53299861,2019-07-08,3,0.0
53306962,2019-07-08,2,0.0
53308735,2019-07-08,3,99185.675
53308872,2019-07-08,1,97824.25
53317664,2019-07-08,2,96837.06
53342409,2019-07-08,3,0.0
53343457,2019-07-08,3,95934.975
53349919,2019-07-09,1,98693.51
53369928,2019-07-09,1,99368.85
53375079,2019-07-09,1,96815.2
53388029,2019-07-09,2,96632.99
53398512,2019-07-09,3,0.0
53408185,2019-07-09,2,98002.13
53410072,2019-07-09,3,97383.9
53411442,2019-07-09,2,0.0
53426217,2019-07-09,1,98671.03
53427888,2019-07-09,1,97111.725
53438859,2019-07-09,1,0.0
53444289,2019-07-09,3,0.0
53448799,2019-07-09,2,0.0
53451032,2019-07-09,1,0.0
53455156,2019-07-09,1,96391.44
53470819,2019-07-09,3,97930.14
53484680,2019-07-09,1,98028.25
53496450,2019-07-09,1,0.0
53522970,2019-07-09,3,0.0
53530327,2019-07-09,2,98749.38
53531715,2019-07-09,2,98041.92
53554608,2019-07-09,2,95913.625
53555519,2019-07-09,3,96012.94
53567296,2019-07-09,2,97834.16
53572272,2019-07-09,2,98667.68
53584194,2019-07-09,2,0.0
53596729,2019-07-09,1,0.0
53612756,2019-07-09,3,0.0
53615481,2019-07-09,2,98662.15
53621149,2019-07-09,2,0.0
53641065,2019-07-09,2,96597.3
53645050,2019-07-10,2,98284.225
53655649,2019-07-10,3,0.0
53673260,2019-07-10,2,96098.09
53681527,2019-07-10,1,97266.92
53683167,2019-07-10,3,96926.23
53698540,2019-07-10,2,0.0
53703517,2019-07-10,3,98803.37
53708057,2019-07-10,3,96237.82
53716645,2019-07-10,2,0.0
53725326,2019-07-10,1,0.0
53751008,2019-07-10,1,96940.225
53758921,2019-07-10,1,97895.28
53766729,2019-07-10,1,0.0
53774454,2019-07-10,3,0.0
53778169,2019-07-10,2,97776.93
53779618,2019-07-10,1,96617.5
53799744,2019-07-10,3,96911.565
53805284,2019-07-10,2,95927.12
53817845,2019-07-10,2,0.0
53838101,2019-07-10,2,99155.32
53842032,2019-07-10,2,98410.4
53843127,2019-07-10,2,0.0
53861208,2019-07-10,2,0.0
53902302,2019-07-10,2,97093.1
53908483,2019-07-10,3,0.0
53926051,2019-07-11,1,99393.25
53945206,2019-07-11,1,99017.325
53957851,2019-07-11,1,97777.4
53958313,2019-07-11,1,96568.17
53978062,2019-07-11,3,96788.12
53983420,2019-07-11,2,0.0
53995030,2019-07-11,1,0.0
54001916,2019-07-11,3,98835.605
54014738,2019-07-11,3,97650.08
54023312,2019-07-11,1,96269.52
54024143,2019-07-11,2,98151.6
54033679,2019-07-11,2,0.0
54041074,2019-07-11,3,0.0
54041083,2019-07-11,1,97921.84
54043136,2019-07-11,2,96141.44
54058777,2019-07-11,1,97137.375
54061896,2019-07-11,2,96116.19
54076923,2019-07-11,1,97304.62
54085948,2019-07-11,1,96047.6
54087894,2019-07-11,1,96777.385
54099804,2019-07-11,2,97188.8
54101058,2019-07-11,2,98596.825
54102309,2019-07-11,1,0.0
54106163,2019-07-11,3,95998.31
54156546,2019-07-11,1,97598.38
54161634,2019-07-11,2,98769.125
54177185,2019-07-11,1,0.0
54179659,2019-07-11,1,96806.22
54185480,2019-07-11,2,0.0
54194592,2019-07-11,3,98676.645
54197043,2019-07-12,1,98103.9
54226881,2019-07-12,3,96091.575
54241108,2019-07-12,2,0.0
54241802,2019-07-12,2,97021.725
54258707,2019-07-12,1,0.0
54262547,2019-07-12,2,97756.875
54264818,2019-07-12,3,0.0
54272890,2019-07-12,3,96774.82
54273774,2019-07-12,2,0.0
54275598,2019-07-12,2,96405.175
54317559,2019-07-12,1,0.0
54370199,2019-07-12,2,97724.815
54371187,2019-07-12,1,97903.88
54384372,2019-07-12,3,0.0
54392050,2019-07-12,3,97129.78
54399373,2019-07-12,3,98792.075
54400377,2019-07-12,1,98886.26
54428064,2019-07-12,3,97601.42
54442889,2019-07-12,3,98656.85
54460507,2019-07-12,2,0.0
54467542,2019-07-12,3,96844.4
54471670,2019-07-12,1,98643.27
54500715,2019-07-12,1,99237.34
54507725,2019-07-12,2,99001.855
54513544,2019-07-12,1,0.0
54524944,2019-07-12,2,97285.375
54526313,2019-07-12,3,0.0
54548044,2019-07-12,1,98430.525
54563097,2019-07-12,1,99245.6
54578020,2019-07-12,1,96055.675
54581537,2019-07-13,2,97180.75
54581785,2019-07-13,2,98276.68
54607323,2019-07-13,1,97215.76
54614970,2019-07-13,3,96961.515
54628371,2019-07-13,1,0.0
54641812,2019-07-13,1,0.0
54643226,2019-07-13,1,99060.32
54643701,2019-07-13,1,0.0
54670935,2019-07-13,3,97627.24
54681913,2019-07-13,3,97014.635
54682616,2019-07-13,2,0.0
54686786,2019-07-13,2,0.0
54687425,2019-07-13,1,96249.65
54690429,2019-07-13,1,98013.98
54693727,2019-07-13,1,0.0
54696530,2019-07-13,2,98075.65
54716365,2019-07-13,3,0.0
54728919,2019-07-13,3,98683.09
54741856,2019-07-13,2,96721.04
54745186,2019-07-13,2,98610.34
54755776,2019-07-13,3,0.0
54761706,2019-07-13,3,98738.325
54765927,2019-07-13,3,97564.56
54770990,2019-07-14,2,96667.51
54776039,2019-07-14,3,96162.58
54777504,2019-07-14,1,0.0
54779733,2019-07-14,2,0.0
54780494,2019-07-14,1,97673.76
54791455,2019-07-14,3,97077.86
54817256,2019-07-14,1,98771.92
54836707,2019-07-14,3,98230.0
54846796,2019-07-14,2,0.0
54859250,2019-07-14,3,98909.14
54860392,2019-07-14,3,0.0
54862505,2019-07-14,3,0.0
54866559,2019-07-14,3,0.0
54868890,2019-07-14,2,0.0
54880713,2019-07-14,2,0.0
54887068,2019-07-14,2,98118.56
54911406,2019-07-14,3,98987.54
54915637,2019-07-14,1,96966.7
54922257,2019-07-14,3,0.0
54922389,2019-07-14,3,0.0
54930272,2019-07-14,3,98023.91
54943863,2019-07-14,2,99007.91
54952091,2019-07-14,3,97592.125
54957869,2019-07-14,1,0.0
54965427,2019-07-14,1,96156.36
54971020,2019-07-14,1,99398.35
54975127,2019-07-14,2,97557.52
54977190,2019-07-15,1,97722.6
54981861,2019-07-15,1,97860.26
54989479,2019-07-15,2,98979.54
54991904,2019-07-15,1,0.0
54996029,2019-07-15,3,97264.44
55008857,2019-07-15,3,0.0
55018372,2019-07-15,1,98936.82
55022243,2019-07-15,3,97978.43
55030983,2019-07-15,1,98625.68
55049194,2019-07-15,2,0.0
55052115,2019-07-15,3,99268.25
55059044,2019-07-15,1,97929.325
55069868,2019-07-15,3,97965.92
55080660,2019-07-15,1,99297.475
55088911,2019-07-15,2,97604.87
55091061,2019-07-15,2,0.0
55095046,2019-07-15,1,97173.7
55095884,2019-07-15,3,99339.775
55111245,2019-07-15,1,0.0
55112958,2019-07-15,2,0.0
55127614,2019-07-15,2,98353.2
55128147,2019-07-15,3,0.0
55129241,2019-07-15,3,99109.78
55139167,2019-07-15,1,0.0
55141581,2019-07-15,2,0.0
55144602,2019-07-15,1,96270.375
55151789,2019-07-15,2,0.0
55168950,2019-07-15,3,98015.525
55181626,2019-07-15,1,96875.88
55203422,2019-07-15,1,97750.675
55209548,2019-07-15,3,0.0
55225814,2019-07-16,3,97930.825
55232614,2019-07-16,2,98263.94
55242087,2019-07-16,3,96481.505
55249123,2019-07-16,1,0.0
55254292,2019-07-16,2,0.0
55268679,2019-07-16,2,97271.48
55275226,2019-07-16,2,98869.56
55299078,2019-07-16,1,96185.77
55308050,2019-07-16,2,96242.54
55318797,2019-07-16,3,98514.4
55330274,2019-07-16,2,96404.27
55335434,2019-07-16,3,0.0
55342299,2019-07-16,1,0.0
55345546,2019-07-16,2,99366.12
55353090,2019-07-16,1,0.0
55363309,2019-07-16,2,96464.62
55367026,2019-07-16,3,98279.355
55379939,2019-07-16,3,0.0
55412715,2019-07-16,3,0.0
55440143,2019-07-16,3,0.0
55456623,2019-07-16,3,97814.68
55463852,2019-07-16,3,98479.04
55469910,2019-07-17,3,0.0
55488740,2019-07-17,3,0.0
55489398,2019-07-17,2,98662.0
55491789,2019-07-17,1,98805.46
55530924,2019-07-17,1,98635.62
55531247,2019-07-17,1,98869.07
55533509,2019-07-17,1,98552.135
55538553,2019-07-17,2,0.0
55539043,2019-07-17,2,0.0
55552038,2019-07-17,2,96601.38
55573559,2019-07-17,2,0.0
55585928,2019-07-17,3,96147.62
55608213,2019-07-17,1,99053.1
55608334,2019-07-17,2,0.0
55615150,2019-07-17,1,0.0
55616239,2019-07-17,1,96294.16
55620975,2019-07-17,1,99230.785
55627981,2019-07-17,3,98463.4
55635873,2019-07-17,3,0.0
55643891,2019-07-17,3,97188.44
55661230,2019-07-17,2,98091.58
55663067,2019-07-17,1,0.0
55697350,2019-07-17,2,97675.125
55698104,2019-07-18,1,97765.24
55704934,2019-07-18,1,0.0
55708316,2019-07-18,2,96445.84
55708978,2019-07-18,2,96384.425
55734432,2019-07-18,2,96674.0
55743065,2019-07-18,2,0.0
55751490,2019-07-18,2,96334.63
55761005,2019-07-18,2,96999.725
55780828,2019-07-18,1,0.0
55790072,2019-07-18,1,98152.35
55795045,2019-07-18,2,97768.89
55798611,2019-07-18,1,0.0
55798895,2019-07-18,2,96162.18
55800205,2019-07-18,3,0.0
55801216,2019-07-18,2,98651.15
55827100,2019-07-18,1,0.0
55834916,2019-07-18,3,0.0
55848906,2019-07-18,2,0.0
55856941,2019-07-18,3,97827.12
55863567,2019-07-18,2,98644.9
55899356,2019-07-18,3,97118.12
55899785,2019-07-18,3,96461.605
55900557,2019-07-18,1,97361.26
55900989,2019-07-18,3,0.0
55919764,2019-07-18,2,0.0
55931518,2019-07-18,2,0.0
55965744,2019-07-19,3,0.0
56002426,2019-07-19,2,0.0
56004449,2019-07-19,1,98860.3
56007276,2019-07-19,2,96036.75
56020237,2019-07-19,2,0.0
56020450,2019-07-19,1,98627.62
56037323,2019-07-19,2,98165.96
56051896,2019-07-19,3,97720.03
56056680,2019-07-19,2,0.0
56095389,2019-07-19,2,97607.135
56101872,2019-07-19,1,99310.9
56111131,2019-07-19,2,0.0
56111495,2019-07-19,3,98694.72
56125457,2019-07-19,1,97741.8
56131873,2019-07-19,3,0.0
56152245,2019-07-19,3,0.0
56171750,2019-07-19,2,96629.66
56173158,2019-07-19,3,99363.12
56175859,2019-07-19,3,98429.4
56183770,2019-07-19,2,98913.87
56184066,2019-07-19,1,0.0
56185906,2019-07-19,3,0.0
56186144,2019-07-19,2,96619.64
56188525,2019-07-19,2,98981.325
56208208,2019-07-19,2,0.0
56208836,2019-07-19,3,0.0
56215067,2019-07-19,3,0.0
56222651,2019-07-19,2,0.0
56226819,2019-07-19,2,0.0
56235024,2019-07-19,3,0.0
56251577,2019-07-19,1,0.0
56259937,2019-07-19,1,97698.65
56285175,2019-07-20,3,96563.63
56300487,2019-07-20,2,0.0
56305971,2019-07-20,1,0.0
56333553,2019-07-20,1,97857.99
56340326,2019-07-20,1,0.0
56340413,2019-07-20,1,0.0
56362967,2019-07-20,1,96522.8
56376144,2019-07-20,3,96415.88
56399955,2019-07-20,2,0.0
56427128,2019-07-20,1,0.0
56437656,2019-07-20,2,0.0
56441656,2019-07-20,1,97524.85
56480513,2019-07-20,3,0.0
56483504,2019-07-20,2,97819.855
56484984,2019-07-20,1,0.0
56486804,2019-07-20,1,0.0
56505077,2019-07-20,1,97019.75
56518431,2019-07-20,2,96443.535
56519662,2019-07-20,3,96307.32
56530528,2019-07-20,1,98601.245
56530826,2019-07-20,2,0.0
56540842,2019-07-20,1,0.0
56545433,2019-07-20,2,0.0
56556078,2019-07-20,2,99148.16
56556299,2019-07-20,1,0.0
56562491,2019-07-20,1,96296.635
56570111,2019-07-20,3,97367.2
56574045,2019-07-20,2,0.0
56599832,2019-07-20,3,98852.47
56614138,2019-07-20,3,96626.64
56616279,2019-07-20,2,97293.88
56627248,2019-07-20,3,0.0
56631062,2019-07-20,1,0.0
56640169,2019-07-20,1,97759.025
56654160,2019-07-20,3,0.0
56668979,2019-07-21,3,98598.23
56670138,2019-07-21,1,97809.3
56670872,2019-07-21,3,97576.505
56672537,2019-07-21,3,99359.4
56673075,2019-07-21,1,98985.51
56678281,2019-07-21,3,0.0
56686375,2019-07-21,1,0.0
56696213,2019-07-21,1,0.0
56697530,2019-07-21,2,0.0
56703772,2019-07-21,3,0.0
56713625,2019-07-21,3,0.0
56745485,2019-07-21,3,96062.0
56769304,2019-07-21,1,96127.08
56786833,2019-07-21,3,0.0
56791206,2019-07-21,1,96678.21
56799090,2019-07-21,2,0.0
56814756,2019-07-21,3,98142.325
56817260,2019-07-21,1,0.0
56824559,2019-07-21,1,97726.49
56835207,2019-07-21,3,95870.44
56862073,2019-07-21,3,96065.72
56867519,2019-07-21,2,97996.6
56869531,2019-07-21,1,0.0
56873948,2019-07-21,2,96175.9
56885523,2019-07-21,2,0.0
56885688,2019-07-21,2,0.0
56886449,2019-07-21,2,97984.9
56892258,2019-07-21,2,97633.28
56911987,2019-07-21,2,0.0
56914585,2019-07-21,3,98317.35
56937572,2019-07-22,2,95943.235
56950322,2019-07-22,1,96567.6
56953257,2019-07-22,3,98272.785
56976981,2019-07-22,3,98388.43
56983574,2019-07-22,3,0.0
56997543,2019-07-22,2,97066.68
57004469,2019-07-22,1,96265.625
57019553,2019-07-22,2,96477.21
57031235,2019-07-22,3,0.0
57035156,2019-07-22,3,97085.68
57041674,2019-07-22,3,98390.74
57051175,2019-07-22,1,96272.4
57058222,2019-07-22,2,96667.48
57063315,2019-07-22,3,96769.88
57071941,2019-07-22,1,98585.31
57079099,2019-07-22,1,98062.04
57091131,2019-07-22,3,0.0
57093128,2019-07-22,3,96948.34
57103944,2019-07-22,3,0.0
57104826,2019-07-22,2,98276.66
57109907,2019-07-22,3,96137.535
57125242,2019-07-23,2,0.0
57134484,2019-07-23,3,99126.075
57149547,2019-07-23,2,96216.36
57150482,2019-07-23,2,0.0
57153414,2019-07-23,2,96549.52
57155054,2019-07-23,2,98770.15
57184667,2019-07-23,2,0.0
57186990,2019-07-23,3,98462.35
57201171,2019-07-23,1,98635.6
57207152,2019-07-23,2,97218.675
57222411,2019-07-23,3,0.0
57240866,2019-07-23,2,0.0
57243746,2019-07-23,2,96513.9
57247822,2019-07-23,3,0.0
57267397,2019-07-23,2,98825.97
57278924,2019-07-23,3,0.0
57288612,2019-07-23,3,99407.48
57298108,2019-07-23,1,96800.845
57301365,2019-07-23,1,96049.77
57302796,2019-07-23,1,0.0
57303626,2019-07-24,3,96112.8
57310136,2019-07-24,2,0.0
57311770,2019-07-24,1,96836.65
57318144,2019-07-24,2,0.0
57318495,2019-07-24,2,96439.16
57338262,2019-07-24,1,96482.55
57343312,2019-07-24,1,0.0
57349530,2019-07-24,1,97644.03
57364380,2019-07-24,3,98795.44
57374250,2019-07-24,2,98472.175
57380656,2019-07-24,3,99279.25
57382088,2019-07-24,2,0.0
57391378,2019-07-24,3,0.0
57392598,2019-07-24,2,98070.745
57394197,2019-07-24,2,0.0
57419850,2019-07-24,3,97328.875
57423589,2019-07-24,3,0.0
57450777,2019-07-24,3,98083.93
57452804,2019-07-24,3,96776.85
57453286,2019-07-24,1,0.0
57473141,2019-07-24,2,0.0
57492387,2019-07-24,1,96191.075
57496693,2019-07-24,3,96038.92
57500535,2019-07-24,1,0.0
57506721,2019-07-24,2,0.0
57523507,2019-07-25,3,96421.1
57542002,2019-07-25,3,96186.02
57542709,2019-07-25,2,0.0
57547045,2019-07-25,3,0.0
57552043,2019-07-25,3,98791.675
57596918,2019-07-25,1,98746.85
57607196,2019-07-25,1,0.0
57622331,2019-07-25,2,99047.44
57637851,2019-07-25,2,98577.045
57646948,2019-07-25,1,0.0
57669245,2019-07-25,2,98760.175
57674401,2019-07-25,1,98912.24
57699455,2019-07-25,2,96649.335
57701207,2019-07-25,2,98222.37
57707349,2019-07-25,1,97989.93
57707434,2019-07-25,2,0.0
57739195,2019-07-25,1,0.0
57756305,2019-07-25,2,0.0
57797447,2019-07-25,3,99231.755
57820265,2019-07-25,3,98035.32
57820491,2019-07-25,3,96868.35
57843945,2019-07-25,2,0.0
57859072,2019-07-25,2,98533.025
57873302,2019-07-25,1,98419.18
57876874,2019-07-25,2,97431.995
57893238,2019-07-25,2,98951.25
57899088,2019-07-25,1,96994.77
57899761,2019-07-25,2,99130.84
57915877,2019-07-25,3,96282.91
57936990,2019-07-25,3,0.0
57978807,2019-07-25,3,97948.475
57987811,2019-07-25,2,98988.7
57990582,2019-07-26,2,97465.02
57991250,2019-07-26,2,97067.03
57991261,2019-07-26,3,96730.52
58016449,2019-07-26,2,0.0
58041768,2019-07-26,3,98120.075
58046735,2019-07-26,3,99316.93
58056936,2019-07-26,3,95962.61
58066440,2019-07-26,1,0.0
58075385,2019-07-26,2,99035.125
58078554,2019-07-26,1,0.0
58079649,2019-07-26,2,97797.255
58080575,2019-07-26,1,99299.32
58101902,2019-07-26,3,0.0
58108702,2019-07-26,3,98172.8
58133080,2019-07-26,1,0.0
58134512,2019-07-26,2,99344.22
58136012,2019-07-26,2,0.0
58165078,2019-07-26,2,98435.04
58167683,2019-07-26,3,0.0
58186754,2019-07-26,2,97022.2
58186930,2019-07-26,2,97182.645
58199634,2019-07-26,1,96562.97
58201631,2019-07-26,3,96919.425
58202718,2019-07-26,1,0.0
58226131,2019-07-26,2,98802.28
58234602,2019-07-26,1,97220.94
58240746,2019-07-26,2,0.0
58241821,2019-07-26,3,98568.08
58250290,2019-07-26,1,98585.15
58265622,2019-07-26,2,0.0
58270388,2019-07-26,2,97221.29
58295382,2019-07-26,3,97597.36
58295940,2019-07-26,2,96756.43
58304775,2019-07-26,2,96398.0
58310758,2019-07-26,1,98068.06
58312979,2019-07-26,2,98210.12
58338846,2019-07-27,3,0.0
58339611,2019-07-27,2,96468.55
58343395,2019-07-27,1,96216.075
58343767,2019-07-27,2,0.0
58346393,2019-07-27,3,99128.56
58354252,2019-07-27,2,0.0
58364818,2019-07-27,1,97825.72
58377434,2019-07-27,1,98908.0
58383386,2019-07-27,1,96799.855
58388909,2019-07-27,3,0.0
58396773,2019-07-27,1,96985.41
58408827,2019-07-27,2,97246.84
58411707,2019-07-27,2,0.0
58429651,2019-07-27,3,0.0
58430734,2019-07-27,2,95932.02
58434829,2019-07-27,1,97064.44
58435476,2019-07-27,3,96266.295
58440841,2019-07-27,1,96016.45
58449027,2019-07-27,2,0.0
58449677,2019-07-27,3,96476.76
58459293,2019-07-27,3,96695.84
58461522,2019-07-27,3,95873.57
58470972,2019-07-27,3,98614.0
58474432,2019-07-27,3,98584.2
58492080,2019-07-27,3,97150.275
58500237,2019-07-27,1,0.0
58503049,2019-07-27,1,96720.425
58527801,2019-07-27,3,98595.7
58537098,2019-07-27,2,0.0
58540263,2019-07-27,1,0.0
58544344,2019-07-27,1,99312.555
58548509,2019-07-27,1,97533.12
58560771,2019-07-28,1,98079.875
58564269,2019-07-28,2,97528.88
58566470,2019-07-28,2,97350.09
58574844,2019-07-28,1,97872.16
58601851,2019-07-28,1,97856.34
58626002,2019-07-28,3,0.0
58632784,2019-07-28,2,0.0
58662982,2019-07-28,3,97315.32
58674098,2019-07-28,3,97210.37
58676868,2019-07-28,2,0.0
58677607,2019-07-28,2,0.0
58680504,2019-07-28,3,0.0
58708540,2019-07-28,2,98981.835
58711017,2019-07-28,1,98761.86
58714537,2019-07-28,3,96856.925
58723976,2019-07-28,2,96402.0
58725957,2019-07-28,2,0.0
58726797,2019-07-28,3,0.0
58754230,2019-07-28,1,97993.255
58770952,2019-07-28,2,0.0
58781592,2019-07-28,2,96729.425
58796056,2019-07-28,1,97972.48
58801317,2019-07-28,2,96747.525
58803295,2019-07-28,2,97388.6
58821961,2019-07-28,1,0.0
58860183,2019-07-28,1,99185.8
58866020,2019-07-28,2,97623.88
58874821,2019-07-28,2,97202.84
58883656,2019-07-28,1,0.0
58884506,2019-07-28,2,97897.98
58888048,2019-07-29,1,0.0
58898331,2019-07-29,3,0.0
58905857,2019-07-29,1,0.0
58916966,2019-07-29,2,97498.26
58922662,2019-07-29,3,0.0
58939247,2019-07-29,1,96405.3
58944250,2019-07-29,3,97996.155
58960864,2019-07-29,3,96504.54
58968170,2019-07-29,1,0.0
58968732,2019-07-29,1,98997.8
58968947,2019-07-29,3,96967.75
58985096,2019-07-29,3,96989.82
59005603,2019-07-29,1,0.0
59025070,2019-07-29,3,98173.38
59026955,2019-07-29,3,0.0
59034811,2019-07-29,3,98962.65
59049150,2019-07-29,2,0.0
59049446,2019-07-29,3,99201.4
59053373,2019-07-29,3,96914.98
59091370,2019-07-29,2,0.0
59098747,2019-07-29,3,0.0
59105084,2019-07-29,2,96046.52
59105544,2019-07-29,1,96525.96
59122763,2019-07-29,1,0.0
59123871,2019-07-29,2,96741.925
59132441,2019-07-30,2,96202.4
59139962,2019-07-30,3,97312.665
59171299,2019-07-30,2,0.0
59176039,2019-07-30,1,97578.44
59187503,2019-07-30,2,96554.96
59202397,2019-07-30,3,99306.825
59203287,2019-07-30,1,97101.22
59206766,2019-07-30,1,0.0
59208548,2019-07-30,3,0.0
59210844,2019-07-30,2,97900.695
59216580,2019-07-30,1,97061.25
59235230,2019-07-30,3,97624.335
59242167,2019-07-30,3,98848.9
59247332,2019-07-30,3,98712.71
59248443,2019-07-30,3,0.0
59275459,2019-07-30,3,0.0
59285533,2019-07-30,3,97011.64
59297111,2019-07-30,2,97533.275
59307209,2019-07-31,1,0.0
59367144,2019-07-31,1,99322.835
59371142,2019-07-31,3,98036.7
59371358,2019-07-31,2,0.0
59381085,2019-07-31,1,0.0
59381661,2019-07-31,1,0.0
59399215,2019-07-31,1,0.0
59399354,2019-07-31,3,0.0
59411639,2019-07-31,3,98647.62
59432920,2019-07-31,2,98381.355
59435790,2019-07-31,1,97264.42
59436508,2019-07-31,1,96595.52
