tr_id,user_id,dates,sale_price
53455156,58401,2019-07-09,96391.44
53470819,24195,2019-07-09,97930.14
53484680,53153,2019-07-09,98028.25
53530327,41807,2019-07-09,98749.38
53531715,32997,2019-07-09,98041.92
53554608,46467,2019-07-09,95913.625
53555519,16230,2019-07-09,96012.94
53567296,22218,2019-07-09,97834.16
53572272,58617,2019-07-09,98667.68
53615481,92619,2019-07-09,98662.15
53641065,93533,2019-07-09,96597.3
53645050,32200,2019-07-10,98284.225
53673260,29154,2019-07-10,96098.09
53681527,98450,2019-07-10,97266.92
53683167,18875,2019-07-10,96926.23
53703517,93571,2019-07-10,98803.37
53708057,25639,2019-07-10,96237.82
53751008,45322,2019-07-10,96940.225
53758921,96897,2019-07-10,97895.28
53778169,71720,2019-07-10,97776.93
53779618,10902,2019-07-10,96617.5
53799744,79318,2019-07-10,96911.565
53805284,31503,2019-07-10,95927.12
53838101,87927,2019-07-10,99155.32
53842032,81376,2019-07-10,98410.4
53902302,28388,2019-07-10,97093.1
53926051,39416,2019-07-11,99393.25
53945206,33165,2019-07-11,99017.325
53957851,42922,2019-07-11,97777.4
53958313,31787,2019-07-11,96568.17
53978062,62499,2019-07-11,96788.12
54001916,62986,2019-07-11,98835.605
54014738,35943,2019-07-11,97650.08
54023312,12834,2019-07-11,96269.52
54024143,25821,2019-07-11,98151.6
54041083,50569,2019-07-11,97921.84
54043136,30364,2019-07-11,96141.44
54058777,34208,2019-07-11,97137.375
54061896,82601,2019-07-11,96116.19
54076923,32612,2019-07-11,97304.62
54085948,95123,2019-07-11,96047.6
54087894,21544,2019-07-11,96777.385
54099804,19735,2019-07-11,97188.8
54101058,52737,2019-07-11,98596.825
54106163,55927,2019-07-11,95998.31
54156546,51864,2019-07-11,97598.38
54161634,30376,2019-07-11,98769.125
54179659,47423,2019-07-11,96806.22
54194592,59698,2019-07-11,98676.645
54197043,87829,2019-07-12,98103.9
54226881,22958,2019-07-12,96091.575
54241802,84491,2019-07-12,97021.725
54262547,84373,2019-07-12,97756.875
54272890,38398,2019-07-12,96774.82
54275598,65072,2019-07-12,96405.175
54370199,82875,2019-07-12,97724.815
54371187,72883,2019-07-12,97903.88
54392050,72011,2019-07-12,97129.78
54399373,76129,2019-07-12,98792.075
54400377,71633,2019-07-12,98886.26
54428064,37121,2019-07-12,97601.42
54442889,82450,2019-07-12,98656.85
54467542,39680,2019-07-12,96844.4
54471670,62508,2019-07-12,98643.27
54500715,76910,2019-07-12,99237.34
54507725,48516,2019-07-12,99001.855
54524944,32029,2019-07-12,97285.375
54548044,62579,2019-07-12,98430.525
54563097,77667,2019-07-12,99245.6
54578020,96486,2019-07-12,96055.675
54581537,95725,2019-07-13,97180.75
54581785,48462,2019-07-13,98276.68
54607323,41672,2019-07-13,97215.76
54614970,33606,2019-07-13,96961.515
54643226,72331,2019-07-13,99060.32
54670935,46607,2019-07-13,97627.24
54681913,26134,2019-07-13,97014.635
54687425,41529,2019-07-13,96249.65
54690429,31728,2019-07-13,98013.98
54696530,78993,2019-07-13,98075.65
54728919,92409,2019-07-13,98683.09
54741856,49779,2019-07-13,96721.04
54745186,75861,2019-07-13,98610.34
54761706,79133,2019-07-13,98738.325
54765927,89560,2019-07-13,97564.56
54770990,86087,2019-07-14,96667.51
54776039,68422,2019-07-14,96162.58
54780494,50654,2019-07-14,97673.76
54791455,79664,2019-07-14,97077.86
54817256,45518,2019-07-14,98771.92
54836707,64705,2019-07-14,98230.0
54859250,56549,2019-07-14,98909.14
54887068,33420,2019-07-14,98118.56
54911406,33719,2019-07-14,98987.54
54915637,49949,2019-07-14,96966.7
54930272,91114,2019-07-14,98023.91
54943863,31106,2019-07-14,99007.91
54952091,26126,2019-07-14,97592.125
54965427,98331,2019-07-14,96156.36
54971020,92854,2019-07-14,99398.35
54975127,37426,2019-07-14,97557.52
54977190,83823,2019-07-15,97722.6
54981861,25099,2019-07-15,97860.26
54989479,40075,2019-07-15,98979.54
54996029,79160,2019-07-15,97264.44
55018372,81418,2019-07-15,98936.82
55022243,19794,2019-07-15,97978.43
55030983,80873,2019-07-15,98625.68
55052115,84931,2019-07-15,99268.25
55059044,45847,2019-07-15,97929.325
55069868,33811,2019-07-15,97965.92
55080660,30196,2019-07-15,99297.475
55088911,58223,2019-07-15,97604.87
55095046,89584,2019-07-15,97173.7
55095884,13608,2019-07-15,99339.775
55127614,37202,2019-07-15,98353.2
55129241,73173,2019-07-15,99109.78
55144602,85422,2019-07-15,96270.375
55168950,13491,2019-07-15,98015.525
55181626,93124,2019-07-15,96875.88
55203422,30852,2019-07-15,97750.675
55225814,39290,2019-07-16,97930.825
55232614,16226,2019-07-16,98263.94
55242087,26672,2019-07-16,96481.505
55268679,92402,2019-07-16,97271.48
55275226,12886,2019-07-16,98869.56
55299078,30486,2019-07-16,96185.77
55308050,97966,2019-07-16,96242.54
55318797,18266,2019-07-16,98514.4
55330274,86944,2019-07-16,96404.27
55345546,38715,2019-07-16,99366.12
55363309,10466,2019-07-16,96464.62
55367026,87575,2019-07-16,98279.355
55456623,22014,2019-07-16,97814.68
55463852,92323,2019-07-16,98479.04
55489398,56274,2019-07-17,98662.0
55491789,82128,2019-07-17,98805.46
55530924,53337,2019-07-17,98635.62
55531247,94779,2019-07-17,98869.07
55533509,48654,2019-07-17,98552.135
55552038,97415,2019-07-17,96601.38
55585928,34023,2019-07-17,96147.62
55608213,59968,2019-07-17,99053.1
55616239,31171,2019-07-17,96294.16
55620975,27829,2019-07-17,99230.785
55627981,10977,2019-07-17,98463.4
55643891,26528,2019-07-17,97188.44
55661230,18284,2019-07-17,98091.58
55697350,15303,2019-07-17,97675.125
55698104,65629,2019-07-18,97765.24
55708316,44525,2019-07-18,96445.84
55708978,46980,2019-07-18,96384.425
55734432,75522,2019-07-18,96674.0
55751490,62888,2019-07-18,96334.63
55761005,82907,2019-07-18,96999.725
55790072,64885,2019-07-18,98152.35
55795045,10966,2019-07-18,97768.89
55798895,18798,2019-07-18,96162.18
55801216,17985,2019-07-18,98651.15
55856941,60155,2019-07-18,97827.12
55863567,95473,2019-07-18,98644.9
55899356,92201,2019-07-18,97118.12
55899785,49978,2019-07-18,96461.605
55900557,69056,2019-07-18,97361.26
56004449,51398,2019-07-19,98860.3
56007276,74737,2019-07-19,96036.75
56020450,63024,2019-07-19,98627.62
56037323,84910,2019-07-19,98165.96
56051896,58851,2019-07-19,97720.03
56095389,34919,2019-07-19,97607.135
56101872,23090,2019-07-19,99310.9
56111495,82130,2019-07-19,98694.72
56125457,29525,2019-07-19,97741.8
56171750,85401,2019-07-19,96629.66
56173158,30364,2019-07-19,99363.12
56175859,96043,2019-07-19,98429.4
56183770,23665,2019-07-19,98913.87
56186144,61093,2019-07-19,96619.64
56188525,14968,2019-07-19,98981.325
56259937,24367,2019-07-19,97698.65
56285175,75181,2019-07-20,96563.63
56333553,55512,2019-07-20,97857.99
56362967,14353,2019-07-20,96522.8
56376144,78191,2019-07-20,96415.88
56441656,53481,2019-07-20,97524.85
56483504,11207,2019-07-20,97819.855
56505077,65613,2019-07-20,97019.75
56518431,80249,2019-07-20,96443.535
56519662,20906,2019-07-20,96307.32
56530528,30267,2019-07-20,98601.245
56556078,81674,2019-07-20,99148.16
56562491,99416,2019-07-20,96296.635
56570111,62269,2019-07-20,97367.2
56599832,45427,2019-07-20,98852.47
56614138,96731,2019-07-20,96626.64
56616279,38611,2019-07-20,97293.88
56640169,75768,2019-07-20,97759.025
56668979,38304,2019-07-21,98598.23
56670138,35473,2019-07-21,97809.3
56670872,65384,2019-07-21,97576.505
56672537,69873,2019-07-21,99359.4
56673075,69714,2019-07-21,98985.51
56745485,84426,2019-07-21,96062.0
56769304,10238,2019-07-21,96127.08
56791206,10203,2019-07-21,96678.21
56814756,57787,2019-07-21,98142.325
56824559,50919,2019-07-21,97726.49
56835207,69257,2019-07-21,95870.44
56862073,84537,2019-07-21,96065.72
56867519,94240,2019-07-21,97996.6
56873948,12119,2019-07-21,96175.9
56886449,14084,2019-07-21,97984.9
56892258,80356,2019-07-21,97633.28
56914585,82557,2019-07-21,98317.35
56937572,55843,2019-07-22,95943.235
56950322,19228,2019-07-22,96567.6
56953257,41833,2019-07-22,98272.785
56976981,25625,2019-07-22,98388.43
56997543,46524,2019-07-22,97066.68
57004469,44774,2019-07-22,96265.625
57019553,65098,2019-07-22,96477.21
57035156,23596,2019-07-22,97085.68
57041674,44929,2019-07-22,98390.74
57051175,26004,2019-07-22,96272.4
57058222,89209,2019-07-22,96667.48
57063315,39310,2019-07-22,96769.88
57071941,11875,2019-07-22,98585.31
57079099,16449,2019-07-22,98062.04
57093128,21747,2019-07-22,96948.34
57104826,21089,2019-07-22,98276.66
57109907,71990,2019-07-22,96137.535
57134484,30671,2019-07-23,99126.075
57149547,22350,2019-07-23,96216.36
57153414,98032,2019-07-23,96549.52
57155054,52151,2019-07-23,98770.15
57186990,95318,2019-07-23,98462.35
57201171,27269,2019-07-23,98635.6
57207152,73888,2019-07-23,97218.675
57243746,93674,2019-07-23,96513.9
57267397,92113,2019-07-23,98825.97
57288612,28992,2019-07-23,99407.48
57298108,50505,2019-07-23,96800.845
57301365,46595,2019-07-23,96049.77
57303626,37266,2019-07-24,96112.8
57311770,66406,2019-07-24,96836.65
57318495,50079,2019-07-24,96439.16
57338262,43577,2019-07-24,96482.55
57349530,42099,2019-07-24,97644.03
57364380,63309,2019-07-24,98795.44
57374250,23061,2019-07-24,98472.175
57380656,35031,2019-07-24,99279.25
57392598,20671,2019-07-24,98070.745
57419850,89478,2019-07-24,97328.875
57450777,79314,2019-07-24,98083.93
57452804,84537,2019-07-24,96776.85
57492387,19668,2019-07-24,96191.075
57496693,46626,2019-07-24,96038.92
57523507,38897,2019-07-25,96421.1
57542002,45204,2019-07-25,96186.02
57552043,74770,2019-07-25,98791.675
57596918,58580,2019-07-25,98746.85
57622331,46543,2019-07-25,99047.44
57637851,56198,2019-07-25,98577.045
57669245,60965,2019-07-25,98760.175
57674401,44877,2019-07-25,98912.24
57699455,63807,2019-07-25,96649.335
57701207,85322,2019-07-25,98222.37
57707349,69598,2019-07-25,97989.93
57797447,72337,2019-07-25,99231.755
57820265,94245,2019-07-25,98035.32
57820491,55463,2019-07-25,96868.35
57859072,98119,2019-07-25,98533.025
57873302,96822,2019-07-25,98419.18
57876874,77612,2019-07-25,97431.995
57893238,32079,2019-07-25,98951.25
57899088,35359,2019-07-25,96994.77
57899761,42029,2019-07-25,99130.84
57915877,50192,2019-07-25,96282.91
57978807,25860,2019-07-25,97948.475
57987811,23854,2019-07-25,98988.7
57990582,21467,2019-07-26,97465.02
57991250,98734,2019-07-26,97067.03
57991261,74974,2019-07-26,96730.52
58041768,80476,2019-07-26,98120.075
58046735,47607,2019-07-26,99316.93
58056936,74056,2019-07-26,95962.61
58075385,43223,2019-07-26,99035.125
58079649,64934,2019-07-26,97797.255
58080575,30401,2019-07-26,99299.32
58108702,32189,2019-07-26,98172.8
58134512,15612,2019-07-26,99344.22
58165078,69708,2019-07-26,98435.04
58186754,31313,2019-07-26,97022.2
58186930,87032,2019-07-26,97182.645
58199634,67139,2019-07-26,96562.97
58201631,68292,2019-07-26,96919.425
58226131,66406,2019-07-26,98802.28
58234602,75485,2019-07-26,97220.94
58241821,70956,2019-07-26,98568.08
58250290,43432,2019-07-26,98585.15
58270388,19782,2019-07-26,97221.29
58295382,77095,2019-07-26,97597.36
58295940,86279,2019-07-26,96756.43
58304775,77517,2019-07-26,96398.0
58310758,80460,2019-07-26,98068.06
58312979,41770,2019-07-26,98210.12
58339611,19109,2019-07-27,96468.55
58343395,66265,2019-07-27,96216.075
58346393,59914,2019-07-27,99128.56
58364818,29876,2019-07-27,97825.72
58377434,63685,2019-07-27,98908.0
58383386,22679,2019-07-27,96799.855
58396773,35595,2019-07-27,96985.41
58408827,88457,2019-07-27,97246.84
58430734,50062,2019-07-27,95932.02
58434829,25416,2019-07-27,97064.44
58435476,32159,2019-07-27,96266.295
58440841,78031,2019-07-27,96016.45
58449677,53184,2019-07-27,96476.76
58459293,95167,2019-07-27,96695.84
58461522,91403,2019-07-27,95873.57
58470972,19468,2019-07-27,98614.0
58474432,87810,2019-07-27,98584.2
58492080,48672,2019-07-27,97150.275
58503049,16783,2019-07-27,96720.425
58527801,59961,2019-07-27,98595.7
58544344,88383,2019-07-27,99312.555
58548509,54277,2019-07-27,97533.12
58560771,42877,2019-07-28,98079.875
58564269,61392,2019-07-28,97528.88
58566470,20343,2019-07-28,97350.09
58574844,77573,2019-07-28,97872.16
58601851,24013,2019-07-28,97856.34
58662982,22679,2019-07-28,97315.32
58674098,84770,2019-07-28,97210.37
58708540,10217,2019-07-28,98981.835
58711017,35031,2019-07-28,98761.86
58714537,41334,2019-07-28,96856.925
58723976,58452,2019-07-28,96402.0
58754230,29036,2019-07-28,97993.255
58781592,54394,2019-07-28,96729.425
58796056,50522,2019-07-28,97972.48
58801317,64055,2019-07-28,96747.525
58803295,75731,2019-07-28,97388.6
58860183,95264,2019-07-28,99185.8
58866020,88108,2019-07-28,97623.88
58874821,32079,2019-07-28,97202.84
58884506,97066,2019-07-28,97897.98
58916966,95884,2019-07-29,97498.26
58939247,85454,2019-07-29,96405.3
58944250,64682,2019-07-29,97996.155
58960864,47185,2019-07-29,96504.54
58968732,59677,2019-07-29,98997.8
58968947,55459,2019-07-29,96967.75
58985096,63072,2019-07-29,96989.82
59025070,35525,2019-07-29,98173.38
59034811,73234,2019-07-29,98962.65
59049446,41281,2019-07-29,99201.4
59053373,69344,2019-07-29,96914.98
59105084,12494,2019-07-29,96046.52
59105544,65437,2019-07-29,96525.96
59123871,31789,2019-07-29,96741.925
59132441,87246,2019-07-30,96202.4
59139962,26116,2019-07-30,97312.665
59176039,93784,2019-07-30,97578.44
59187503,33271,2019-07-30,96554.96
59202397,21171,2019-07-30,99306.825
59203287,95167,2019-07-30,97101.22
59210844,35973,2019-07-30,97900.695
59216580,70702,2019-07-30,97061.25
59235230,53614,2019-07-30,97624.335
59242167,95873,2019-07-30,98848.9
59247332,61156,2019-07-30,98712.71
59285533,41272,2019-07-30,97011.64
59297111,31566,2019-07-30,97533.275
59367144,28278,2019-07-31,99322.835
59371142,67964,2019-07-31,98036.7
59411639,55610,2019-07-31,98647.62
59432920,98418,2019-07-31,98381.355
59435790,60578,2019-07-31,97264.42
59436508,51353,2019-07-31,96595.52
59465429,13949,2019-07-31,98851.04
59479628,53838,2019-07-31,97422.84
59484663,28504,2019-07-31,97124.55
59486669,91532,2019-07-31,96828.625
59488354,53803,2019-07-31,97293.94
59513185,55921,2019-08-01,99194.63
59531722,66128,2019-08-01,96617.4
59531816,39515,2019-08-01,97217.86
59538775,54168,2019-08-01,99008.51
59555623,31576,2019-08-01,96884.055
59568031,69946,2019-08-01,96704.8
59594946,37779,2019-08-01,98596.83
59678125,23973,2019-08-01,97840.4
59683539,86944,2019-08-01,98531.9
59686780,18354,2019-08-01,97660.045
59696476,12021,2019-08-01,98080.7
59698693,99164,2019-08-01,99443.2
59715001,29355,2019-08-01,98996.335
59717310,50569,2019-08-01,98827.84
59729256,40149,2019-08-01,98462.93
59742343,22794,2019-08-01,97854.555
59758673,15357,2019-08-01,95959.725
59769842,79722,2019-08-01,96622.76
59774939,11576,2019-08-01,99228.35
59801605,34097,2019-08-02,97167.1
59806242,20217,2019-08-02,98106.63
59815072,99961,2019-08-02,98547.7
59830723,48266,2019-08-02,96567.475
59915595,81617,2019-08-02,97588.35
59919314,38115,2019-08-02,98618.38
59930406,87442,2019-08-02,97263.945
59936236,50803,2019-08-02,99118.85
59945856,29422,2019-08-02,99075.925
59962894,84637,2019-08-02,99371.6
59963592,61339,2019-08-02,97467.285
59970386,38496,2019-08-02,96043.61
59988292,99772,2019-08-02,96025.875
59990606,65807,2019-08-02,96238.71
59995910,98188,2019-08-02,98894.255
60006642,45083,2019-08-02,97105.88
60008158,34478,2019-08-02,97316.385
60016566,10133,2019-08-02,97245.1
60025469,53200,2019-08-02,96767.515
60036880,76097,2019-08-02,97620.22
60043329,22533,2019-08-02,98547.72
60046669,19399,2019-08-02,97250.45
60063938,45906,2019-08-02,97961.66
60083766,68318,2019-08-02,98456.8
60118842,40674,2019-08-02,96935.28
60127287,83414,2019-08-02,98224.01
60136460,75628,2019-08-02,97440.52
60141746,49441,2019-08-02,99076.875
60159159,24060,2019-08-03,97651.82
60162902,94705,2019-08-03,98291.36
60169666,60019,2019-08-03,97088.25
60173511,83330,2019-08-03,97340.325
60174984,63514,2019-08-03,96450.4
60185631,25992,2019-08-03,96082.32
60257067,70387,2019-08-03,99033.99
60261322,86038,2019-08-03,96910.13
60288231,39667,2019-08-03,97201.6
60293313,23258,2019-08-03,99428.075
60305243,65211,2019-08-03,99044.72
60318667,28992,2019-08-03,97776.595
60321326,13293,2019-08-03,99181.12
60361879,45863,2019-08-03,96512.85
60415963,17584,2019-08-03,96335.83
60477214,54701,2019-08-04,96133.79
60502185,78236,2019-08-04,97744.25
60544219,89566,2019-08-04,98423.32
60594003,57572,2019-08-04,96654.385
60616320,91923,2019-08-04,99333.88
60621518,92939,2019-08-04,97001.875
60623725,73071,2019-08-04,96227.09
60640716,68626,2019-08-04,97919.45
60650207,38125,2019-08-04,99298.4
60659897,98332,2019-08-04,97730.51
60670616,88860,2019-08-04,97348.61
60688675,42794,2019-08-04,98413.7
60689433,58401,2019-08-04,96267.775
60710760,67267,2019-08-04,96794.86
60752241,32361,2019-08-04,97541.93
60753662,28055,2019-08-04,96936.0
60765194,25625,2019-08-04,99017.06
60772727,28653,2019-08-05,96723.14
60790281,80634,2019-08-05,98137.375
60812154,19515,2019-08-05,99194.6
60833475,40116,2019-08-05,98179.88
60877588,50803,2019-08-05,96362.66
60879952,88860,2019-08-05,98256.04
60905878,57081,2019-08-05,98698.9
60914047,43503,2019-08-05,97941.96
60965941,81769,2019-08-05,97713.235
61000800,71988,2019-08-05,97114.65
61007387,55948,2019-08-05,96325.265
61008533,83703,2019-08-05,96153.32
61036603,21596,2019-08-05,97818.485
61101201,65211,2019-08-06,97214.7
61133272,65609,2019-08-06,99136.92
61141851,27758,2019-08-06,96632.31
61142733,12166,2019-08-06,97624.21
61147993,33737,2019-08-06,98181.1
61163127,31973,2019-08-06,99250.145
61180167,28388,2019-08-06,98341.925
61218378,71078,2019-08-06,98717.8
61230967,77014,2019-08-06,95942.46
61258142,14906,2019-08-06,97054.57
61274742,84482,2019-08-06,98611.655
61279536,87814,2019-08-06,96765.64
61289223,47127,2019-08-06,97311.925
61315517,83119,2019-08-06,98697.165
61366767,84422,2019-08-06,96296.505
61369233,10050,2019-08-06,98242.51
61395001,58727,2019-08-06,98994.92
61399154,36770,2019-08-06,96250.99
61415418,18281,2019-08-06,98536.64
61425825,36103,2019-08-07,99114.31
61450822,54532,2019-08-07,99105.1
61454169,69064,2019-08-07,96325.49
61475083,70058,2019-08-07,96990.72
61486808,95473,2019-08-07,96724.9
61487943,35037,2019-08-07,98363.62
61499762,61006,2019-08-07,97514.025
61501552,88504,2019-08-07,95999.44
61505190,77773,2019-08-07,96579.175
61506506,59061,2019-08-07,98064.85
61509458,66551,2019-08-07,98261.325
61527925,58622,2019-08-07,98877.475
61550683,56382,2019-08-07,98131.44
61553759,84070,2019-08-07,98571.75
61557517,54596,2019-08-07,96438.56
61580647,64042,2019-08-07,98404.41
61585364,58322,2019-08-07,98586.53
61590998,22122,2019-08-07,96282.6
61619193,53430,2019-08-07,96963.15
61633380,47490,2019-08-07,98771.3
61653893,59505,2019-08-07,97911.59
61694316,23243,2019-08-08,97644.16
61695450,47437,2019-08-08,98502.23
61705397,79578,2019-08-08,96066.4
61708249,61072,2019-08-08,97695.28
61715679,38498,2019-08-08,98402.36
61728011,69305,2019-08-08,98072.44
61749775,57762,2019-08-08,96932.52
61754040,14353,2019-08-08,99320.65
61775795,50522,2019-08-08,96887.24
61793816,41318,2019-08-08,98456.35
61794862,48560,2019-08-08,99300.445
61798500,47258,2019-08-08,98766.0
61803118,77667,2019-08-08,98930.06
61812093,17176,2019-08-08,99187.14
61821050,68706,2019-08-08,98791.755
61826996,77660,2019-08-08,96848.32
61839325,29837,2019-08-08,98808.3
61856933,68533,2019-08-08,98701.89
61879004,58090,2019-08-08,99163.48
61879806,70955,2019-08-08,99188.085
61884358,45076,2019-08-08,98128.9
61910297,85513,2019-08-08,96681.475
61916905,72119,2019-08-09,98531.55
61966877,19617,2019-08-09,96315.12
62002724,28504,2019-08-09,96175.44
62012252,11092,2019-08-09,96809.2
62014898,82853,2019-08-09,97099.285
62019432,74666,2019-08-09,97024.76
62023574,82120,2019-08-09,97950.61
62130941,29247,2019-08-09,96414.96
62146919,95077,2019-08-09,97048.385
62156543,17430,2019-08-09,97346.1
62163972,72786,2019-08-09,96047.135
62173301,29163,2019-08-09,95912.645
62200725,25644,2019-08-09,97032.52
62212553,21199,2019-08-09,96515.59
62225451,55459,2019-08-09,99222.51
62258283,20728,2019-08-09,97458.69
62271986,89607,2019-08-09,96487.36
62279469,58759,2019-08-10,97412.24
62305495,61341,2019-08-10,98548.425
62310097,76739,2019-08-10,98909.49
62333264,37553,2019-08-10,99276.1
62338010,27081,2019-08-10,97266.175
62370259,57229,2019-08-10,98863.08
62399176,81861,2019-08-10,98770.55
62417092,33167,2019-08-10,98160.205
62426847,63578,2019-08-10,98124.43
62459049,58236,2019-08-10,97747.335
62459178,11962,2019-08-10,97735.6
62524282,45572,2019-08-10,98676.88
62586188,26814,2019-08-10,98220.375
62631343,35805,2019-08-11,97491.45
62642592,23175,2019-08-11,96986.9
62655088,77719,2019-08-11,97763.97
62676397,46412,2019-08-11,97702.32
62694861,62269,2019-08-11,98543.38
62696400,69343,2019-08-11,98021.18
62728340,98744,2019-08-11,97475.74
62728609,15422,2019-08-11,99159.5
62735109,89582,2019-08-11,97378.47
62754461,73448,2019-08-11,97606.88
62755664,80796,2019-08-11,98623.875
62792939,93025,2019-08-11,96382.23
62800724,82806,2019-08-11,97174.3
62806527,75080,2019-08-11,99433.44
62818811,44198,2019-08-11,96525.58
62841015,77375,2019-08-11,96034.68
62847712,99848,2019-08-11,96992.83
62882736,45812,2019-08-11,96492.0
62913729,70702,2019-08-12,96319.15
62939348,66783,2019-08-12,97938.21
62981893,13264,2019-08-12,97675.39
62994576,23797,2019-08-12,99210.525
63011940,15090,2019-08-12,96120.585
63015828,44542,2019-08-12,96915.8
63026256,57994,2019-08-12,97836.88
63026982,15752,2019-08-12,99367.9
63027515,84406,2019-08-12,98732.91
63039235,67332,2019-08-12,98642.19
63044998,76439,2019-08-12,98890.975
63060708,98430,2019-08-12,96391.04
63073747,29525,2019-08-12,98525.26
63078497,18340,2019-08-12,98234.33
63107934,38186,2019-08-12,98615.365
63171901,48810,2019-08-12,98765.61
63190567,58885,2019-08-13,97234.755
63240973,44108,2019-08-13,99404.24
63251855,88521,2019-08-13,97082.25
63262483,68231,2019-08-13,98202.76
63270074,44542,2019-08-13,97191.38
63273492,39104,2019-08-13,99323.925
63277458,20217,2019-08-13,98363.775
63281464,58823,2019-08-13,96246.23
63296723,99666,2019-08-13,98563.12
63304368,58778,2019-08-13,97703.4
63305216,35363,2019-08-13,97083.255
63308001,42871,2019-08-13,97009.57
63314885,11296,2019-08-13,98097.01
63326180,29962,2019-08-13,99453.3
63328473,92900,2019-08-13,96559.15
63344932,15302,2019-08-13,96617.68
63349171,71982,2019-08-13,98937.76
63353847,66406,2019-08-13,98208.64
63358957,70054,2019-08-13,96664.92
63371376,34448,2019-08-13,96631.505
63377879,80774,2019-08-13,98059.78
63391435,93060,2019-08-14,99008.99
63397418,76123,2019-08-14,98907.06
63398501,54430,2019-08-14,98505.13
63415853,26877,2019-08-14,99068.3
63440184,90700,2019-08-14,98305.65
63440314,64969,2019-08-14,99353.41
63440854,49358,2019-08-14,97761.12
63454606,72889,2019-08-14,96658.55
63479652,90067,2019-08-14,97212.3
63482807,15663,2019-08-14,98884.355
63504008,47166,2019-08-14,98102.52
63566502,95408,2019-08-14,98844.4
63608986,68422,2019-08-14,96369.81
63611222,92955,2019-08-14,97400.625
63635371,26810,2019-08-14,99299.775
63657480,16606,2019-08-14,96898.53
63679555,67843,2019-08-14,96891.8
63705291,29719,2019-08-14,97575.375
63706395,68931,2019-08-14,98120.17
63719512,58016,2019-08-15,97747.6
63731870,37377,2019-08-15,96364.95
63766395,25548,2019-08-15,99122.915
63776031,59066,2019-08-15,96673.44
63786875,10574,2019-08-15,97690.05
63788761,22179,2019-08-15,96285.225
63806511,87927,2019-08-15,99153.76
63820317,46652,2019-08-15,98994.73
63844870,69560,2019-08-15,96299.425
63873865,28062,2019-08-15,98617.575
63880813,78252,2019-08-15,99200.65
63883979,55904,2019-08-15,97227.755
63899590,74367,2019-08-15,98888.35
63935119,81033,2019-08-15,95949.955
63936539,91325,2019-08-15,96354.94
63949699,20323,2019-08-16,97732.7
63964399,14722,2019-08-16,98286.28
63971089,72883,2019-08-16,96392.55
63977462,89519,2019-08-16,97763.475
63984938,94232,2019-08-16,97216.28
64008435,34993,2019-08-16,99110.925
64025987,71790,2019-08-16,96507.4
64028540,83414,2019-08-16,98329.54
64046150,97227,2019-08-16,97913.3
64061371,81766,2019-08-16,99317.375
64082356,53735,2019-08-16,99227.82
64120530,72915,2019-08-16,98217.16
64128449,66088,2019-08-16,97972.675
64146835,45526,2019-08-16,98103.45
64152361,48966,2019-08-16,97220.825
64154173,20405,2019-08-16,97004.22
64166915,11981,2019-08-16,97380.98
64190828,16133,2019-08-16,96251.275
64192425,39175,2019-08-16,97811.42
64203133,65437,2019-08-16,96018.035
64212508,85165,2019-08-16,97201.8
64227312,88061,2019-08-17,98897.58
64287412,17523,2019-08-17,98958.95
64312102,63278,2019-08-17,97062.685
64323890,20504,2019-08-17,97112.75
64361805,86016,2019-08-17,99276.88
64372128,28094,2019-08-17,96431.71
64382226,82151,2019-08-17,96191.78
64383479,26731,2019-08-17,98003.175
64396952,38149,2019-08-17,97630.85
64400518,58379,2019-08-17,96278.54
64410243,38398,2019-08-17,96981.6
64410534,55697,2019-08-17,99136.88
64439803,41614,2019-08-17,99474.96
64449047,10316,2019-08-17,96669.66
64454094,36145,2019-08-17,98730.375
64459338,45895,2019-08-17,97099.11
64460223,40408,2019-08-18,97032.02
64477168,39039,2019-08-18,96936.28
64479216,51400,2019-08-18,98453.14
64492692,54793,2019-08-18,99501.45
64504817,90700,2019-08-18,96929.9
64526438,96429,2019-08-18,97693.05
64536903,57437,2019-08-18,97357.5
64537453,13043,2019-08-18,99062.32
64544777,97336,2019-08-18,97294.045
64596867,27010,2019-08-18,99017.65
64618036,43912,2019-08-18,96039.875
64650805,94611,2019-08-18,98705.02
64656436,46082,2019-08-18,98756.22
64663953,71824,2019-08-18,98314.23
64678739,96214,2019-08-18,96283.35
64701492,71176,2019-08-18,99335.44
64723094,12042,2019-08-18,96233.51
64767656,44843,2019-08-19,96396.6
64774591,40911,2019-08-19,98780.775
64794215,84438,2019-08-19,97271.85
64799096,85461,2019-08-19,97946.92
64801501,23884,2019-08-19,96093.0
64847519,73296,2019-08-19,98164.08
64848259,38281,2019-08-19,97867.17
64876984,74802,2019-08-19,98201.375
64893090,99399,2019-08-19,96553.48
64905177,76179,2019-08-19,98555.525
64905377,63476,2019-08-19,99106.4
64942215,50812,2019-08-19,99386.9
64953903,69461,2019-08-19,98460.78
64978026,46499,2019-08-19,97074.98
65003092,83025,2019-08-19,96931.9
65020362,24438,2019-08-19,97117.235
65026879,31726,2019-08-19,98466.7
65038571,49400,2019-08-19,98638.68
65057326,53654,2019-08-20,96576.84
65074692,32138,2019-08-20,99188.5
65077316,62375,2019-08-20,96348.21
65083342,33492,2019-08-20,97669.295
